Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,GC=F
Date,,,,,,
2009-11-02 00:00:00+00:00,1095.0999755859375,1095.0999755859375,1100.0,1043.5,1053.4000244140625,516
2009-11-09 00:00:00+00:00,1116.0999755859375,1116.0999755859375,1121.300048828125,1098.199951171875,1098.5999755859375,422
2009-11-16 00:00:00+00:00,1146.4000244140625,1146.4000244140625,1149.4000244140625,1127.199951171875,1138.5999755859375,246
2009-11-23 00:00:00+00:00,1174.199951171875,1174.199951171875,1195.0,1130.0999755859375,1164.300048828125,317557
2009-11-30 00:00:00+00:00,1168.800048828125,1168.800048828125,1226.4000244140625,1147.0,1179.9000244140625,26299
2009-12-07 00:00:00+00:00,1119.4000244140625,1119.4000244140625,1169.300048828125,1110.800048828125,1157.5999755859375,7965
2009-12-14 00:00:00+00:00,1110.800048828125,1110.800048828125,1141.5,1095.699951171875,1123.300048828125,1503
2009-12-21 00:00:00+00:00,1104.0999755859375,1104.0999755859375,1119.199951171875,1075.0,1095.4000244140625,1023
2009-12-28 00:00:00+00:00,1095.199951171875,1095.199951171875,1111.9000244140625,1086.0,1107.199951171875,1936
2010-01-04 00:00:00+00:00,1138.199951171875,1138.199951171875,1139.199951171875,1097.0999755859375,1117.699951171875,710
2010-01-11 00:00:00+00:00,1130.0999755859375,1130.0999755859375,1161.199951171875,1121.0,1150.699951171875,417
2010-01-18 00:00:00+00:00,1089.199951171875,1089.199951171875,1139.699951171875,1083.0,1139.699951171875,207
2010-01-25 00:00:00+00:00,1083.0,1083.0,1097.9000244140625,1073.199951171875,1095.199951171875,319330
2010-02-01 00:00:00+00:00,1052.199951171875,1052.199951171875,1124.9000244140625,1045.199951171875,1081.0,10013
2010-02-08 00:00:00+00:00,1089.5,1089.5,1097.0999755859375,1061.5999755859375,1065.699951171875,3264
2010-02-15 00:00:00+00:00,1121.300048828125,1121.300048828125,1127.0,1092.4000244140625,1119.300048828125,3137
2010-02-22 00:00:00+00:00,1118.300048828125,1118.300048828125,1127.4000244140625,1088.699951171875,1112.5999755859375,1795
2010-03-01 00:00:00+00:00,1134.800048828125,1134.800048828125,1145.0,1113.5999755859375,1119.300048828125,756
2010-03-08 00:00:00+00:00,1101.5,1101.5,1127.0999755859375,1099.9000244140625,1123.5999755859375,246
2010-03-15 00:00:00+00:00,1107.4000244140625,1107.4000244140625,1131.4000244140625,1101.4000244140625,1105.0999755859375,256
2010-03-22 00:00:00+00:00,1104.199951171875,1104.199951171875,1104.199951171875,1085.5,1099.300048828125,109
2010-03-29 00:00:00+00:00,1125.0999755859375,1125.0999755859375,1127.699951171875,1101.0999755859375,1110.300048828125,223912
2010-04-05 00:00:00+00:00,1161.0999755859375,1161.0999755859375,1164.800048828125,1119.9000244140625,1122.300048828125,5158
2010-04-12 00:00:00+00:00,1136.300048828125,1136.300048828125,1169.0,1130.4000244140625,1161.5999755859375,1585
2010-04-19 00:00:00+00:00,1153.0999755859375,1153.0999755859375,1153.0999755859375,1124.0,1135.199951171875,546
2010-04-26 00:00:00+00:00,1180.0999755859375,1180.0999755859375,1181.300048828125,1148.5999755859375,1160.0999755859375,932
2010-05-03 00:00:00+00:00,1210.0,1210.0,1210.800048828125,1159.199951171875,1178.5999755859375,473
2010-05-10 00:00:00+00:00,1227.4000244140625,1227.4000244140625,1246.5,1189.199951171875,1200.4000244140625,668
2010-05-17 00:00:00+00:00,1175.699951171875,1175.699951171875,1235.9000244140625,1175.699951171875,1233.300048828125,671
2010-05-24 00:00:00+00:00,1212.199951171875,1212.199951171875,1218.5,1193.800048828125,1193.800048828125,359849
2010-05-31 00:00:00+00:00,1216.199951171875,1216.199951171875,1228.199951171875,1196.9000244140625,1224.800048828125,9968
2010-06-07 00:00:00+00:00,1228.9000244140625,1228.9000244140625,1252.0999755859375,1211.0,1239.300048828125,3037
2010-06-14 00:00:00+00:00,1257.199951171875,1257.199951171875,1261.5,1217.699951171875,1223.199951171875,1954
2010-06-21 00:00:00+00:00,1255.800048828125,1255.800048828125,1264.800048828125,1226.9000244140625,1257.4000244140625,903
2010-06-28 00:00:00+00:00,1207.4000244140625,1207.4000244140625,1246.199951171875,1200.800048828125,1238.199951171875,1060
2010-07-05 00:00:00+00:00,1209.5999755859375,1209.5999755859375,1213.0,1189.300048828125,1207.300048828125,185
2010-07-12 00:00:00+00:00,1188.0,1188.0,1217.4000244140625,1188.0,1198.5,230
2010-07-19 00:00:00+00:00,1187.699951171875,1187.699951171875,1198.5999755859375,1180.0,1181.699951171875,147
2010-07-26 00:00:00+00:00,1181.699951171875,1181.699951171875,1183.0999755859375,1158.0,1183.0,266744
2010-08-02 00:00:00+00:00,1203.4000244140625,1203.4000244140625,1211.0,1174.699951171875,1183.4000244140625,4731
2010-08-09 00:00:00+00:00,1214.9000244140625,1214.9000244140625,1215.5,1191.0,1205.800048828125,2149
2010-08-16 00:00:00+00:00,1227.199951171875,1227.199951171875,1237.5999755859375,1218.0,1224.5,787
2010-08-23 00:00:00+00:00,1236.0,1236.0,1243.300048828125,1211.5,1226.9000244140625,1331
2010-08-30 00:00:00+00:00,1249.199951171875,1249.199951171875,1254.300048828125,1233.0,1237.0999755859375,396
2010-09-06 00:00:00+00:00,1244.5,1244.5,1260.199951171875,1244.0999755859375,1257.300048828125,63
2010-09-13 00:00:00+00:00,1275.5999755859375,1275.5999755859375,1279.5999755859375,1245.0999755859375,1245.0999755859375,230
2010-09-20 00:00:00+00:00,1296.0,1296.0,1297.4000244140625,1271.800048828125,1279.0,182
2010-09-27 00:00:00+00:00,1316.0999755859375,1316.0999755859375,1320.0,1287.5,1296.699951171875,32734
2010-10-04 00:00:00+00:00,1344.199951171875,1344.199951171875,1363.0,1312.0,1318.300048828125,848
2010-10-11 00:00:00+00:00,1371.0999755859375,1371.0999755859375,1383.9000244140625,1343.5999755859375,1346.699951171875,718
2010-10-18 00:00:00+00:00,1324.4000244140625,1324.4000244140625,1372.5999755859375,1317.5,1358.0,710
2010-10-25 00:00:00+00:00,1357.0999755859375,1357.0999755859375,1358.699951171875,1321.0999755859375,1333.5999755859375,761
2010-11-01 00:00:00+00:00,1397.300048828125,1397.300048828125,1398.0,1327.5,1360.300048828125,410
2010-11-08 00:00:00+00:00,1365.4000244140625,1365.4000244140625,1423.199951171875,1360.0999755859375,1390.5,433
2010-11-15 00:00:00+00:00,1352.199951171875,1352.199951171875,1372.5999755859375,1329.5,1363.699951171875,187
2010-11-22 00:00:00+00:00,1362.300048828125,1362.300048828125,1377.800048828125,1357.699951171875,1357.699951171875,138441
2010-11-29 00:00:00+00:00,1405.4000244140625,1405.4000244140625,1415.0999755859375,1352.5999755859375,1364.0,114506
2010-12-06 00:00:00+00:00,1384.300048828125,1384.300048828125,1431.0999755859375,1372.0,1414.0,4802
2010-12-13 00:00:00+00:00,1378.5999755859375,1378.5999755859375,1407.300048828125,1362.5,1384.5,1169
2010-12-20 00:00:00+00:00,1380.0,1380.0,1389.5,1373.699951171875,1383.199951171875,397
2010-12-27 00:00:00+00:00,1421.0999755859375,1421.0999755859375,1421.0999755859375,1373.5,1373.5,1493
2011-01-03 00:00:00+00:00,1368.5,1368.5,1423.9000244140625,1355.5,1415.5999755859375,708
2011-01-10 00:00:00+00:00,1360.4000244140625,1360.4000244140625,1392.5,1356.699951171875,1369.0,716
2011-01-17 00:00:00+00:00,1341.0,1341.0,1376.199951171875,1338.5999755859375,1365.0999755859375,176
2011-01-24 00:00:00+00:00,1340.699951171875,1340.699951171875,1352.300048828125,1307.699951171875,1352.300048828125,284122
2011-01-31 00:00:00+00:00,1348.300048828125,1348.300048828125,1360.0,1323.300048828125,1339.0,20656
2011-02-07 00:00:00+00:00,1359.9000244140625,1359.9000244140625,1368.800048828125,1343.800048828125,1345.800048828125,4486
2011-02-14 00:00:00+00:00,1388.199951171875,1388.199951171875,1391.800048828125,1356.5999755859375,1357.800048828125,869
2011-02-21 00:00:00+00:00,1408.699951171875,1408.699951171875,1415.300048828125,1395.0999755859375,1395.0999755859375,1909
2011-02-28 00:00:00+00:00,1428.199951171875,1428.199951171875,1440.5,1407.699951171875,1410.699951171875,2225
2011-03-07 00:00:00+00:00,1421.5,1421.5,1445.0,1403.800048828125,1434.5,955
2011-03-14 00:00:00+00:00,1415.9000244140625,1415.9000244140625,1427.699951171875,1385.5,1420.0,149
2011-03-21 00:00:00+00:00,1426.0999755859375,1426.0999755859375,1446.9000244140625,1430.4000244140625,1433.5,175
2011-03-28 00:00:00+00:00,1428.0999755859375,1428.0999755859375,1440.0,1412.0,1413.199951171875,196357
2011-04-04 00:00:00+00:00,1473.4000244140625,1473.4000244140625,1475.5,1428.800048828125,1429.0999755859375,5829
2011-04-11 00:00:00+00:00,1485.300048828125,1485.300048828125,1487.5,1444.4000244140625,1476.0,1748
2011-04-18 00:00:00+00:00,1503.199951171875,1503.199951171875,1508.300048828125,1477.5,1486.300048828125,1441
2011-04-25 00:00:00+00:00,1556.0,1556.0,1568.699951171875,1495.0,1513.300048828125,1465
2011-05-02 00:00:00+00:00,1491.199951171875,1491.199951171875,1576.5999755859375,1471.0,1572.9000244140625,995
2011-05-09 00:00:00+00:00,1493.4000244140625,1493.4000244140625,1524.0999755859375,1484.800048828125,1501.5,114
2011-05-16 00:00:00+00:00,1508.800048828125,1508.800048828125,1512.699951171875,1473.0,1489.300048828125,227
2011-05-23 00:00:00+00:00,1536.300048828125,1536.300048828125,1538.5,1507.0,1510.5,263761
2011-05-30 00:00:00+00:00,1541.699951171875,1541.699951171875,1550.5999755859375,1520.0,1536.699951171875,12393
2011-06-06 00:00:00+00:00,1528.5999755859375,1528.5999755859375,1553.9000244140625,1526.4000244140625,1542.9000244140625,4630
2011-06-13 00:00:00+00:00,1538.5999755859375,1538.5999755859375,1541.5999755859375,1511.300048828125,1528.0999755859375,2041
2011-06-20 00:00:00+00:00,1500.5,1500.5,1558.5,1498.5,1536.0,1003
2011-06-27 00:00:00+00:00,1482.300048828125,1482.300048828125,1514.0,1480.0,1503.5,1178
2011-07-04 00:00:00+00:00,1541.199951171875,1541.199951171875,1542.5999755859375,1490.300048828125,1490.4000244140625,328
2011-07-11 00:00:00+00:00,1589.800048828125,1589.800048828125,1592.800048828125,1542.0,1550.0,78
2011-07-18 00:00:00+00:00,1601.300048828125,1601.300048828125,1608.800048828125,1582.4000244140625,1592.800048828125,121
2011-07-25 00:00:00+00:00,1628.300048828125,1628.300048828125,1634.9000244140625,1602.800048828125,1610.0,309339
2011-08-01 00:00:00+00:00,1648.800048828125,1648.800048828125,1681.800048828125,1607.0,1623.0,10130
2011-08-08 00:00:00+00:00,1740.199951171875,1740.199951171875,1813.5,1678.0999755859375,1679.0999755859375,7384
2011-08-15 00:00:00+00:00,1848.9000244140625,1848.9000244140625,1874.4000244140625,1730.5,1734.9000244140625,2681
2011-08-22 00:00:00+00:00,1794.0999755859375,1794.0999755859375,1909.300048828125,1707.300048828125,1868.5999755859375,3690
2011-08-29 00:00:00+00:00,1873.699951171875,1873.699951171875,1884.199951171875,1783.0999755859375,1817.9000244140625,2467
2011-09-05 00:00:00+00:00,1856.4000244140625,1856.4000244140625,1911.5999755859375,1792.800048828125,1886.300048828125,1336
2011-09-12 00:00:00+00:00,1812.0999755859375,1812.0999755859375,1852.4000244140625,1768.5,1852.4000244140625,644
2011-09-19 00:00:00+00:00,1637.5,1637.5,1818.9000244140625,1636.300048828125,1814.699951171875,225
2011-09-26 00:00:00+00:00,1620.4000244140625,1620.4000244140625,1665.4000244140625,1562.4000244140625,1646.4000244140625,28938
2011-10-03 00:00:00+00:00,1634.5,1634.5,1678.0999755859375,1596.5999755859375,1627.800048828125,478
2011-10-10 00:00:00+00:00,1681.800048828125,1681.800048828125,1691.0,1645.5999755859375,1645.5999755859375,448
2011-10-17 00:00:00+00:00,1635.0999755859375,1635.0999755859375,1693.5,1608.699951171875,1683.5999755859375,272
2011-10-24 00:00:00+00:00,1746.199951171875,1746.199951171875,1752.0,1645.0,1646.199951171875,1455
2011-10-31 00:00:00+00:00,1755.300048828125,1755.300048828125,1766.0,1682.5,1741.9000244140625,939
2011-11-07 00:00:00+00:00,1787.5,1787.5,1798.4000244140625,1754.800048828125,1755.300048828125,99
2011-11-14 00:00:00+00:00,1724.699951171875,1724.699951171875,1783.0999755859375,1714.0,1779.0,175
2011-11-21 00:00:00+00:00,1685.5,1685.5,1704.5999755859375,1674.4000244140625,1704.5999755859375,84
2011-11-28 00:00:00+00:00,1747.0,1747.0,1762.9000244140625,1699.9000244140625,1710.800048828125,258191
2011-12-05 00:00:00+00:00,1712.800048828125,1712.800048828125,1752.5999755859375,1703.0,1748.9000244140625,3214
2011-12-12 00:00:00+00:00,1595.5999755859375,1595.5999755859375,1708.199951171875,1565.5999755859375,1707.5,2704
2011-12-19 00:00:00+00:00,1604.699951171875,1604.699951171875,1635.0,1589.699951171875,1596.4000244140625,1006
2011-12-26 00:00:00+00:00,1565.800048828125,1565.800048828125,1599.0,1525.0,1599.0,1970
2012-01-02 00:00:00+00:00,1616.0999755859375,1616.0999755859375,1627.800048828125,1566.0,1568.9000244140625,783
2012-01-09 00:00:00+00:00,1630.4000244140625,1630.4000244140625,1656.0999755859375,1607.5,1614.300048828125,572
2012-01-16 00:00:00+00:00,1663.699951171875,1663.699951171875,1664.4000244140625,1642.0999755859375,1643.699951171875,93
2012-01-23 00:00:00+00:00,1731.800048828125,1731.800048828125,1734.0999755859375,1664.199951171875,1676.9000244140625,175293
2012-01-30 00:00:00+00:00,1737.9000244140625,1737.9000244140625,1761.300048828125,1715.699951171875,1737.199951171875,65599
2012-02-06 00:00:00+00:00,1723.300048828125,1723.300048828125,1751.5,1706.4000244140625,1728.0,2320
2012-02-13 00:00:00+00:00,1724.5,1724.5,1737.0,1707.0,1725.0,426
2012-02-20 00:00:00+00:00,1775.0999755859375,1775.0999755859375,1786.0,1733.5999755859375,1736.0999755859375,703
2012-02-27 00:00:00+00:00,1708.800048828125,1708.800048828125,1790.4000244140625,1669.0,1773.5999755859375,1855
2012-03-05 00:00:00+00:00,1710.9000244140625,1710.9000244140625,1710.9000244140625,1666.0,1705.5,1010
2012-03-12 00:00:00+00:00,1655.5,1655.5,1708.0999755859375,1637.4000244140625,1708.0999755859375,1068
2012-03-19 00:00:00+00:00,1662.300048828125,1662.300048828125,1668.0,1633.800048828125,1661.199951171875,1655
2012-03-26 00:00:00+00:00,1669.300048828125,1669.300048828125,1692.9000244140625,1644.300048828125,1665.0,250458
2012-04-02 00:00:00+00:00,1628.5,1628.5,1682.800048828125,1612.300048828125,1670.4000244140625,5107
2012-04-09 00:00:00+00:00,1659.0999755859375,1659.0999755859375,1680.0999755859375,1636.199951171875,1645.300048828125,2463
2012-04-16 00:00:00+00:00,1642.0999755859375,1642.0999755859375,1656.800048828125,1632.0,1650.800048828125,1190
2012-04-23 00:00:00+00:00,1664.0,1664.0,1666.9000244140625,1625.0999755859375,1642.4000244140625,947
2012-04-30 00:00:00+00:00,1644.699951171875,1644.699951171875,1670.5,1629.4000244140625,1663.0,257
2012-05-07 00:00:00+00:00,1583.5999755859375,1583.5999755859375,1640.0,1583.5999755859375,1637.9000244140625,217
2012-05-14 00:00:00+00:00,1591.5999755859375,1591.5999755859375,1591.5999755859375,1528.5,1563.0,136
2012-05-21 00:00:00+00:00,1568.800048828125,1568.800048828125,1594.0999755859375,1534.4000244140625,1591.9000244140625,95
2012-05-28 00:00:00+00:00,1620.5,1620.5,1630.0,1530.4000244140625,1574.699951171875,347658
2012-06-04 00:00:00+00:00,1590.0999755859375,1590.0999755859375,1639.699951171875,1566.5,1623.0,4514
2012-06-11 00:00:00+00:00,1627.0,1627.0,1630.0,1583.0,1608.0,2815
2012-06-18 00:00:00+00:00,1566.0,1566.0,1630.699951171875,1560.0,1622.5999755859375,463
2012-06-25 00:00:00+00:00,1603.5,1603.5,1603.5,1548.4000244140625,1574.9000244140625,550
2012-07-02 00:00:00+00:00,1578.4000244140625,1578.4000244140625,1624.0,1578.4000244140625,1597.0999755859375,121
2012-07-09 00:00:00+00:00,1591.5999755859375,1591.5999755859375,1599.800048828125,1557.199951171875,1582.0999755859375,99
2012-07-16 00:00:00+00:00,1582.5,1582.5,1596.0,1569.9000244140625,1586.199951171875,129
2012-07-23 00:00:00+00:00,1617.9000244140625,1617.9000244140625,1617.9000244140625,1569.800048828125,1571.699951171875,198008
2012-07-30 00:00:00+00:00,1606.0,1606.0,1627.5,1583.0999755859375,1622.9000244140625,64310
2012-08-06 00:00:00+00:00,1619.699951171875,1619.699951171875,1624.0999755859375,1603.0,1604.699951171875,3104
2012-08-13 00:00:00+00:00,1616.300048828125,1616.300048828125,1623.699951171875,1591.199951171875,1622.0,2040
2012-08-20 00:00:00+00:00,1669.800048828125,1669.800048828125,1672.699951171875,1611.5999755859375,1614.0,528
2012-08-27 00:00:00+00:00,1684.5999755859375,1684.5999755859375,1690.0,1646.199951171875,1674.9000244140625,972
2012-09-03 00:00:00+00:00,1737.5,1737.5,1738.199951171875,1687.699951171875,1689.0999755859375,273
2012-09-10 00:00:00+00:00,1769.800048828125,1769.800048828125,1774.5,1727.199951171875,1733.0999755859375,89
2012-09-17 00:00:00+00:00,1775.5,1775.5,1785.300048828125,1753.800048828125,1774.800048828125,121
2012-09-24 00:00:00+00:00,1771.0999755859375,1771.0999755859375,1782.199951171875,1743.0,1762.0999755859375,25074
2012-10-01 00:00:00+00:00,1778.5999755859375,1778.5999755859375,1794.800048828125,1763.300048828125,1766.0,1500
2012-10-08 00:00:00+00:00,1758.0,1758.0,1778.0,1753.5999755859375,1778.0,200
2012-10-15 00:00:00+00:00,1722.800048828125,1722.800048828125,1751.5,1721.0,1750.0,256
2012-10-22 00:00:00+00:00,1710.9000244140625,1710.9000244140625,1728.300048828125,1698.5999755859375,1715.0,224
2012-10-29 00:00:00+00:00,1674.0999755859375,1674.0999755859375,1725.0999755859375,1674.0999755859375,1712.0,635
2012-11-05 00:00:00+00:00,1730.300048828125,1730.300048828125,1734.0999755859375,1674.300048828125,1682.800048828125,136
2012-11-12 00:00:00+00:00,1714.300048828125,1714.300048828125,1733.4000244140625,1706.300048828125,1733.199951171875,55
2012-11-19 00:00:00+00:00,1751.300048828125,1751.300048828125,1751.300048828125,1721.800048828125,1721.800048828125,56
2012-11-26 00:00:00+00:00,1710.9000244140625,1710.9000244140625,1750.5,1708.4000244140625,1750.300048828125,345456
2012-12-03 00:00:00+00:00,1704.0,1704.0,1721.9000244140625,1684.0,1714.9000244140625,4622
2012-12-10 00:00:00+00:00,1695.800048828125,1695.800048828125,1722.300048828125,1689.9000244140625,1704.199951171875,683
2012-12-17 00:00:00+00:00,1659.0999755859375,1659.0999755859375,1702.800048828125,1635.800048828125,1690.5,878
2012-12-24 00:00:00+00:00,1654.9000244140625,1654.9000244140625,1666.699951171875,1653.699951171875,1657.699951171875,789
2012-12-31 00:00:00+00:00,1648.0999755859375,1648.0999755859375,1693.800048828125,1625.699951171875,1655.4000244140625,463
2013-01-07 00:00:00+00:00,1660.0,1660.0,1677.300048828125,1643.800048828125,1656.5,231
2013-01-14 00:00:00+00:00,1686.5999755859375,1686.5999755859375,1694.5999755859375,1664.0999755859375,1665.4000244140625,136
2013-01-21 00:00:00+00:00,1656.4000244140625,1656.4000244140625,1694.699951171875,1656.4000244140625,1690.300048828125,100
2013-01-28 00:00:00+00:00,1669.4000244140625,1669.4000244140625,1683.0,1651.5999755859375,1651.5999755859375,200132
2013-02-04 00:00:00+00:00,1666.0,1666.0,1683.4000244140625,1661.5999755859375,1668.0,1943
2013-02-11 00:00:00+00:00,1608.800048828125,1608.800048828125,1668.0,1599.5,1666.5,1868
2013-02-18 00:00:00+00:00,1572.4000244140625,1572.4000244140625,1617.0,1555.199951171875,1610.0,2645
2013-02-25 00:00:00+00:00,1571.9000244140625,1571.9000244140625,1615.199951171875,1566.0,1579.4000244140625,2146
2013-03-04 00:00:00+00:00,1576.5999755859375,1576.5999755859375,1585.5,1561.800048828125,1580.800048828125,355
2013-03-11 00:00:00+00:00,1592.5,1592.5,1596.0,1575.699951171875,1576.0,1818
2013-03-18 00:00:00+00:00,1606.199951171875,1606.199951171875,1613.800048828125,1601.5999755859375,1605.9000244140625,928
2013-03-25 00:00:00+00:00,1594.800048828125,1594.800048828125,1608.0999755859375,1590.300048828125,1607.0999755859375,220678
2013-04-01 00:00:00+00:00,1575.4000244140625,1575.4000244140625,1602.5999755859375,1539.0999755859375,1596.800048828125,7161
2013-04-08 00:00:00+00:00,1501.0,1501.0,1589.300048828125,1480.199951171875,1575.800048828125,2626
2013-04-15 00:00:00+00:00,1395.300048828125,1395.300048828125,1487.4000244140625,1323.0,1478.199951171875,2318
2013-04-22 00:00:00+00:00,1453.5999755859375,1453.5999755859375,1476.199951171875,1405.800048828125,1406.800048828125,1740
2013-04-29 00:00:00+00:00,1464.300048828125,1464.300048828125,1487.0999755859375,1440.0,1462.699951171875,1246
2013-05-06 00:00:00+00:00,1436.800048828125,1436.800048828125,1477.199951171875,1423.0,1468.0999755859375,801
2013-05-13 00:00:00+00:00,1364.9000244140625,1364.9000244140625,1444.4000244140625,1359.0999755859375,1440.0,868
2013-05-20 00:00:00+00:00,1386.800048828125,1386.800048828125,1395.699951171875,1342.9000244140625,1342.9000244140625,146
2013-05-27 00:00:00+00:00,1392.5999755859375,1392.5999755859375,1421.0999755859375,1379.0999755859375,1380.800048828125,219850
2013-06-03 00:00:00+00:00,1383.0,1383.0,1422.699951171875,1377.9000244140625,1389.0999755859375,5982
2013-06-10 00:00:00+00:00,1387.300048828125,1387.300048828125,1393.5,1366.0,1378.800048828125,1911
2013-06-17 00:00:00+00:00,1291.5999755859375,1291.5999755859375,1390.5,1268.9000244140625,1390.300048828125,1826
2013-06-24 00:00:00+00:00,1223.800048828125,1223.800048828125,1297.300048828125,1183.199951171875,1297.300048828125,3020
2013-07-01 00:00:00+00:00,1212.9000244140625,1212.9000244140625,1266.300048828125,1208.9000244140625,1234.699951171875,348
2013-07-08 00:00:00+00:00,1277.800048828125,1277.800048828125,1285.0,1215.4000244140625,1218.800048828125,173
2013-07-15 00:00:00+00:00,1293.300048828125,1293.300048828125,1294.4000244140625,1272.9000244140625,1292.0999755859375,78
2013-07-22 00:00:00+00:00,1321.699951171875,1321.699951171875,1343.5,1317.0,1317.0,191
2013-07-29 00:00:00+00:00,1310.5999755859375,1310.5999755859375,1338.4000244140625,1283.0,1328.4000244140625,188393
2013-08-05 00:00:00+00:00,1312.9000244140625,1312.9000244140625,1318.300048828125,1274.0,1311.199951171875,4138
2013-08-12 00:00:00+00:00,1371.699951171875,1371.699951171875,1378.9000244140625,1317.199951171875,1317.199951171875,1264
2013-08-19 00:00:00+00:00,1395.699951171875,1395.699951171875,1398.199951171875,1355.0,1379.0,628
2013-08-26 00:00:00+00:00,1396.0999755859375,1396.0999755859375,1428.0,1391.300048828125,1398.5999755859375,1464
2013-09-02 00:00:00+00:00,1386.699951171875,1386.699951171875,1414.4000244140625,1367.0999755859375,1393.0,332
2013-09-09 00:00:00+00:00,1308.4000244140625,1308.4000244140625,1389.800048828125,1305.300048828125,1389.800048828125,283
2013-09-16 00:00:00+00:00,1332.5,1332.5,1373.0,1292.0999755859375,1328.4000244140625,197
2013-09-23 00:00:00+00:00,1338.4000244140625,1338.4000244140625,1343.800048828125,1309.4000244140625,1327.0999755859375,16350
2013-09-30 00:00:00+00:00,1309.699951171875,1309.699951171875,1350.9000244140625,1280.0,1345.800048828125,1819
2013-10-07 00:00:00+00:00,1268.0,1268.0,1330.0,1263.800048828125,1313.800048828125,580
2013-10-14 00:00:00+00:00,1314.4000244140625,1314.4000244140625,1326.0,1254.0999755859375,1275.800048828125,492
2013-10-21 00:00:00+00:00,1352.4000244140625,1352.4000244140625,1353.0,1313.9000244140625,1316.800048828125,132
2013-10-28 00:00:00+00:00,1313.0999755859375,1313.0999755859375,1359.699951171875,1308.0,1351.4000244140625,318
2013-11-04 00:00:00+00:00,1284.5,1284.5,1323.5999755859375,1281.300048828125,1314.5999755859375,299
2013-11-11 00:00:00+00:00,1287.300048828125,1287.300048828125,1293.300048828125,1268.300048828125,1281.5999755859375,70
2013-11-18 00:00:00+00:00,1244.0,1244.0,1284.800048828125,1236.5,1284.699951171875,307
2013-11-25 00:00:00+00:00,1250.5999755859375,1250.5999755859375,1254.800048828125,1229.0,1231.0999755859375,269970
2013-12-02 00:00:00+00:00,1230.300048828125,1230.300048828125,1251.5,1212.9000244140625,1251.4000244140625,10212
2013-12-09 00:00:00+00:00,1235.699951171875,1235.699951171875,1267.0,1222.199951171875,1230.199951171875,2436
2013-12-16 00:00:00+00:00,1205.0999755859375,1205.0999755859375,1250.5999755859375,1188.699951171875,1238.4000244140625,706
2013-12-23 00:00:00+00:00,1216.0999755859375,1216.0999755859375,1218.5,1195.9000244140625,1205.199951171875,725
2013-12-30 00:00:00+00:00,1238.4000244140625,1238.4000244140625,1239.0,1182.0,1215.0,826
2014-01-06 00:00:00+00:00,1246.699951171875,1246.699951171875,1247.0,1218.5999755859375,1232.800048828125,454
2014-01-13 00:00:00+00:00,1251.699951171875,1251.699951171875,1254.300048828125,1238.0999755859375,1250.5999755859375,300
2014-01-20 00:00:00+00:00,1264.5,1264.5,1269.4000244140625,1235.199951171875,1256.4000244140625,360
2014-01-27 00:00:00+00:00,1240.0999755859375,1240.0999755859375,1267.699951171875,1237.5,1259.800048828125,188236
2014-02-03 00:00:00+00:00,1263.300048828125,1263.300048828125,1273.699951171875,1241.199951171875,1242.4000244140625,6985
2014-02-10 00:00:00+00:00,1319.0,1319.0,1320.699951171875,1265.699951171875,1269.5999755859375,2629
2014-02-17 00:00:00+00:00,1323.9000244140625,1323.9000244140625,1330.5999755859375,1309.0999755859375,1322.9000244140625,853
2014-02-24 00:00:00+00:00,1321.4000244140625,1321.4000244140625,1343.9000244140625,1321.0999755859375,1324.300048828125,1476
2014-03-03 00:00:00+00:00,1338.0999755859375,1338.0999755859375,1354.0999755859375,1329.199951171875,1335.9000244140625,500
2014-03-10 00:00:00+00:00,1379.0,1379.0,1386.5999755859375,1330.5,1336.0,322
2014-03-17 00:00:00+00:00,1336.0,1336.0,1391.4000244140625,1325.800048828125,1386.0999755859375,196
2014-03-24 00:00:00+00:00,1293.800048828125,1293.800048828125,1333.0,1285.9000244140625,1333.0,250655
2014-03-31 00:00:00+00:00,1303.199951171875,1303.199951171875,1306.0999755859375,1277.300048828125,1294.300048828125,7855
2014-04-07 00:00:00+00:00,1318.699951171875,1318.699951171875,1323.800048828125,1296.300048828125,1301.4000244140625,1019
2014-04-14 00:00:00+00:00,1293.4000244140625,1293.4000244140625,1330.0,1291.5,1320.0999755859375,867
2014-04-21 00:00:00+00:00,1300.699951171875,1300.699951171875,1304.5999755859375,1272.4000244140625,1290.0,1172
2014-04-28 00:00:00+00:00,1302.5999755859375,1302.5999755859375,1305.4000244140625,1276.699951171875,1305.4000244140625,1588
2014-05-05 00:00:00+00:00,1287.300048828125,1287.300048828125,1314.199951171875,1285.5,1305.5999755859375,134
2014-05-12 00:00:00+00:00,1293.300048828125,1293.300048828125,1306.9000244140625,1281.199951171875,1282.0999755859375,99
2014-05-19 00:00:00+00:00,1291.5999755859375,1291.5999755859375,1295.0,1287.4000244140625,1293.699951171875,61
2014-05-26 00:00:00+00:00,1245.5999755859375,1245.5999755859375,1291.9000244140625,1241.800048828125,1291.9000244140625,210734
2014-06-02 00:00:00+00:00,1252.0999755859375,1252.0999755859375,1256.5999755859375,1240.5,1250.0,3730
2014-06-09 00:00:00+00:00,1273.699951171875,1273.699951171875,1274.699951171875,1251.0,1252.699951171875,1506
